stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5997,5997,EB Deer Springs after Cimarron,Deer Springs Way & Cimarron Rd,36.284219,-115.26796,,,,,,0
5998,5998,EB Deer Sprngs at Cent Hlls Com Ctr,Deer Springs Way & Centennial Hills Comm. Ctr,36.283051,-115.263186,,,,,,0
5999,5999,SB John Herbert before Centennial,John Herbert Blvd & Centennial Pkwy,36.279432,-115.260796,,,,,,0
6002,6002,NB Grand Montecito after Cent Ctr,Grand Montecito Pkwy & Centenial Center Blvd,36.277795,-115.278713,,,,,,0
6003,6003,NB Grand Montecito after Rome,Grand Montecito Pkwy & Rome Blvd,36.281956,-115.28077,,,,,,0
6004,6004,WB Deer Springs after Gr Montecito,Deer Springs Way & Grand Montecito Pkwy,36.284678,-115.281893,,,,,,0
6005,6005,WB Deer Springs before Durango,Deer Springs Way & Riley St,36.284628,-115.284733,,,,,,0
6006,6006,EB Deer Springs after Durango,Deer Springs Way & Durango Dr,36.284431,-115.287148,,,,,,0
6007,6007,EB Deer Springs before Riley,Deer Springs & Riley St,36.284472,-115.28387,,,,,,0
6008,6008,SB Gr Montecito after Deer Springs,Grand Montecito Pkwy & Deer Springs Way,36.283913,-115.281215,,,,,,0
6009,6009,SB Grand Montecito after Rome,Grand Montecito Pkwy & Rome Blvd,36.280752,-115.279882,,,,,,0
6010,6010,SB Grand Montecito before Cent Ctr,Grand Montecito Pkwy & Centenial Center Blvd,36.278455,-115.278965,,,,,,0
6011,6011,NB Sunset after Scimitar,Sunset Rd & Scimitar,36.066033,-115.06592,,,,,,0
6014,6014,EB Craig after Barcelo,Craig Rd & Barcelo Way,36.240249,-115.083651,,,,,,0
6016,6016,WB Washington after Red Boulder,Washington Ave & Vantage Point Rd,36.181414,-115.265627,,,,,,0
6018,6018,WB Lake Mead at 3950 W. Lake Mead,Lake Mead Blvd & Super Walmart Other - See Comments,36.19931,-115.191725,,,,,,0
6019,6019,WB Flamingo before Mojave,Flamingo Rd & Mojave Rd,36.115273,-115.104979,,,,,,0
6020,6020,SB Lamb after Cartier,Lamb Blvd & Cartier Ave,36.206077,-115.080323,,,,,,0
6024,6024,SB Nellis after Cartier,Nellis Blvd & Cartier Ave,36.20664,-115.06238,,,,,,0
6026,6026,South Strip Transit Terminal Bay 1,South Strip Terminal,36.068293,-115.164349,,,,,,0
6028,6028,South Strip Transit Terminal Bay 3,South Strip Terminal,36.068293,-115.164922,,,,,,0
6029,6029,South Strip Transit Terminal Bay 4,South Strip Terminal,36.068284,-115.165272,,,,,,0
6031,6031,South Strip Transit Terminal Bay 6,South Strip Terminal,36.068277,-115.165774,,,,,,0
6038,6038,South Strip Transit Terminal Bay 13,South Strip Terminal,36.068559,-115.16549,,,,,,0
6039,6039,South Strip Transit Terminal Bay 14,South Strip Terminal,36.068555,-115.165259,,,,,,0
6040,6040,South Strip Transit Terminal Bay 15,South Strip Terminal,36.068607,-115.16502,,,,,,0
6042,6042,South Strip Transit Terminal Bay 17,South Strip Terminal,36.068563,-115.164421,,,,,,0
6043,6043,South Strip Transit Terminal Bay 18,South Strip Terminal,36.068565,-115.164122,,,,,,0
6044,6044,NB Jones after Arby,Jones Blvd & Arby Ave,36.060382,-115.224667,,,,,,0
6045,6045,EB Badura after Corporate Plaza,Badura Ave & 5795 Badura Ave,36.062792,-115.221255,,,,,,0
6051,6051,WB Pilot at 840 E. Pilot,Pilot Rd & 840 Pilot Rd,36.062453,-115.144085,,,,,,0
6052,6052,SB Rainbow after Patrick,Rainbow Blvd & Patrick Ln,36.077176,-115.242844,,,,,,0
6055,6055,WB Patrick after Tenaya,Patrick Ln & Tenaya Way,36.077784,-115.252141,,,,,,0
6056,6056,WB Patrick after Pioneer,Patrick Ln & Pioneer Way,36.077702,-115.256668,,,,,,0
6057,6057,NB Rainbow after Post,Rainbow Blvd & Post Rd,36.07462,-115.242427,,,,,,0
6059,6059,EB Elkhorn after Durango,Elkhorn Rd & Durango Dr,36.291643,-115.286943,,,,,,0
6060,6060,WB Craig after Rancho,Craig Rd & Rancho Dr,36.239893,-115.23403,,,,,,0
6063,6063,EB Vegas Valley before Juniper Hlls,Vegas Valley Dr & Juniper Hills Blvd,36.13695,-115.060984,,,,,,0
6064,6064,Cabana @ Vegas Valley,Cabana Dr & Vegas Valley Dr,36.136565,-115.056488,,,,,,0
6065,6065,Desert Inn @ Cabana,Desert Inn Rd & Cabana Dr,36.130198,-115.056423,,,,,,0
6066,6066,Desert Inn @ Cabana (W),Desert Inn Rd & 5300 Desert Inn Rd,36.12977,-115.059443,,,,,,0
6067,6067,WB Vegas Valley before Mtn Vista,Vegas Valley Dr & 4800 Vegas Valley Dr,36.137051,-115.070735,,,,,,0
6068,6068,WB Vegas Valley after Mtn Vista,Vegas Valley Dr & Mountain Vista St,36.137044,-115.074775,,,,,,0
6069,6069,WB Vegas Valley before Marion,Vegas Valley Dr & Marion St,36.137047,-115.078133,,,,,,0
6072,6072,SB Rainbow after Roy Horn,Rainbow Blvd & Roy Horn Way,36.064601,-115.242697,,,,,,0
6073,6073,EB Warm Springs before Leek,Warm Springs Rd & Leek St,36.055875,-115.237392,,,,,,0
6074,6074,EB Warm Springs after Torrey Pines,Warm Springs Rd & Torrey Pines Dr,36.056004,-115.233133,,,,,,0
6075,6075,EB Warm Springs before Jones,Warm Springs Rd & Folded Mountain Way,36.056185,-115.228999,,,,,,0
6082,6082,NB Rainbow after Robindale,Rainbow Blvd & Robindale Rd,36.049187,-115.24305,,,,,,0
6083,6083,NB Rainbow after Warm Springs,Rainbow Blvd & Warm Springs Rd,36.056437,-115.242784,,,,,,0
6086,6086,NB Rainbow after Patrick,Rainbow Blvd & Patrick Ln,36.078245,-115.2425,,,,,,0
6087,6087,Valley View @ Russell (N),Valley View Blvd & Russell Rd,36.086869,-115.189725,,,,,,0
6088,6088,Valley View @ Diablo (N),Valley View Blvd & Diablo Dr,36.089454,-115.18973,,,,,,0
6094,6094,EB Warm Springs after Placid,Warm Springs Rd & Placid St,36.056837,-115.158371,,,,,,0
6097,6097,EB Vegas Valley after Lamb,Vegas Valley Dr & Lawndale St,36.13689,-115.082546,,,,,,0
6098,6098,EB Vegas Valley after Parkdale,Vegas Valley Dr & Parkdale Ave,36.136892,-115.076945,,,,,,0
6099,6099,EB Vegas Valley after Mtn Vista,Vegas Valley Dr & Mountain Vista St,36.136883,-115.073634,,,,,,0
6100,6100,EB Vegas Valley after Aloha,Vegas Valley Dr & Aloha Ave,36.136882,-115.069462,,,,,,0
6101,6101,Sahara @ Orchard Valley (E),Sahara Ave & Orchard Valley Dr,36.14451,-115.03712,,,,,,0
6102,6102,Treeline Dr,Treeline Dr & Sahara Ave,36.144096,-115.033733,,,,,,0
6103,6103,EB Vegas Valley after Tree Line,Vegas Valley Dr & Treeline Dr,36.137102,-115.033027,,,,,,0
6104,6104,NB Hollywood after Vegas Valley,Hollywood Blvd & Vegas Valley Dr,36.13819,-115.029005,,,,,,0
6105,6105,NB Hollywood after Sunrise Highlnds,Hollywood Blvd & Sunrise Highlands Way,36.141327,-115.029037,,,,,,0
6106,6106,WB Sahara after Hollywood,Sahara Ave & Hollywood Blvd,36.144619,-115.029801,,,,,,0
6112,6112,NB Main before Colorado,Main St & Colorado Ave,36.155866,-115.153661,,,,,,0
6115,6115,SB Las Vegas before 4th,Las Vegas Blvd & 4th St,36.154677,-115.150314,,,,,,0
6117,6117,EB Charleston before 3rd,Charleston Blvd & 3rd St,36.158732,-115.150155,,,,,,0
6123,6123,NB Rainbow after Oquendo,Rainbow Blvd & Ponderosa Way,36.081822,-115.242587,,,,,,0
6125,6125,SB Rainbow before Oquendo,Rainbow Blvd & Oquendo,36.082003,-115.242912,,,,,,0
6126,6126,SB Rainbow after Post,Rainbow Blvd & Post Rd,36.073878,-115.242746,,,,,,0
6127,6127,SB Rainbow before Badura,Rainbow Blvd & Badura Ave,36.061656,-115.242719,,,,,,0
6128,6128,EB Oso Blanca after Durango,Oso Blanca Rd & Durango Dr,36.294968,-115.287186,,,,,,0
6134,6134,NB Las Vegas before Foremaster,Las Vegas Blvd & Foremaster Ln,36.186073,-115.133952,,,,,,0
6137,6137,EB Lake Mead after Simmons,,36.197324,-115.177741,,,,,,0
6139,6139,SB Rainbow after Arby,Rainbow Blvd & Arby Ave,36.05885,-115.242949,,,,,,0
6140,6140,EB Cheyenne after Marion,Cheyenne Ave & Marion Dr,36.217672,-115.070137,,,,,,0
6141,6141,NB Lamb after Harris,Lamb Blvd & Harris Ave,36.177843,-115.080273,,,,,,0
6142,6142,NB 4th after Carson,,36.16879,-115.142287,,,,,,0
6143,6143,Bonneville Transit Center,,36.164459,-115.148675,,,,,,0
6144,6144,Westcliff Transit Center,,36.17317,-115.278487,,,,,,0
6145,6145,SB Durango after Westcliff,Durango Dr & Westcliff Dr,36.173179,-115.278138,,,,,,0
6148,6148,NB Durango after Charleston,Durango Dr & Charleston Blvd,36.159545,-115.280189,,,,,,0
6152,6152,SB Casino Center after Stewart,Bonanza Rd & 525 E. Bonanza Rd,36.172585,-115.142958,,,,,,0
6154,6154,SB Las Vegas before Carson,Las Vegas Blvd & Carson Ave,36.168315,-115.14139,,,,,,0
6156,6156,SB Casino Center before Garces,Casino Center Blvd & Bonneville Ave,36.16402,-115.148608,,,,,,0
6157,6157,WB Garces after Casino Center,Garces Ave & Casino Center Blvd,36.163949,-115.149026,,,,,,0
6158,6158,SB Casino Center after Bonneville,Garces Ave & First St,36.164385,-115.148364,,,,,,0
6159,6159,EB Bonneville after 1st,Bonneville Ave & First St,36.165109,-115.148644,,,,,,0
6161,6161,WB Westcliff after Buffalo,Westcliff Dr & Buffalo Dr,36.174134,-115.260744,,,,,,0
6162,6162,WB Westcliff before Cimarron,Westcliff Rd & Firestone Dr,36.174081,-115.264545,,,,,,0
6163,6163,WB Westcliff after Cimarron,Westcliff Rd & Cimarron Rd,36.174003,-115.269638,,,,,,0
6164,6164,WB Westcliff after Roland Wiley,Westcliff Rd & Roland Wiley Rd,36.173908,-115.273923,,,,,,0
6165,6165,SB Durango before Venetian Strada,Durango Dr & Venetian Strada,36.17035,-115.278097,,,,,,0
6166,6166,SB Buffalo after Washington,Buffalo Rd & Washington Blvd,36.180825,-115.260118,,,,,,0
6167,6167,SB Buffalo before Pirates Cove,Buffalo Rd & Pirates Cove Rd,36.176066,-115.260042,,,,,,0
6168,6168,EB Alta after Durango,Alta Dr & Durango Rd,36.166276,-115.277307,,,,,,0
6169,6169,EB Alta after Roland Wiley,Alta Dr & Roland Wiley Rd,36.166318,-115.27293,,,,,,0
6170,6170,EB Alta after Cimarron,Alta Dr & Cimarron Rd,36.166365,-115.268194,,,,,,0
6171,6171,EB Alta after Thrush,Alta Dr & Thrush Dr,36.166414,-115.263477,,,,,,0
6172,6172,EB Alta after Buffalo,Alta Dr & Buffalo Rd,36.166448,-115.259174,,,,,,0
6173,6173,EB Alta after Altamira,Alta Dr & Altamira Rd,36.166431,-115.255437,,,,,,0
6174,6174,EB Alta after Antelope,Alta Dr & Antelope Rd,36.166407,-115.250461,,,,,,0
6175,6175,EB Alta after Cline,Alta Rd & Cline St,36.166379,-115.245977,,,,,,0
6176,6176,NB Buffalo after Westcliff,Buffalo Rd & Westcliff Rd,36.17493,-115.259605,,,,,,0
6177,6177,WB Washington after Cimarron,Washington Blvd & Cimarron Rd,36.181365,-115.26961,,,,,,0
6178,6178,WB Washington after Washington Oaks,Washington Blvd & Washington Oaks St,36.181319,-115.273713,,,,,,0
6179,6179,WB Washington before Durango,Washington Blvd & Durango Dr,36.18127,-115.277137,,,,,,0
6180,6180,EB Washington after Durango,Washington Blvd & Durango Dr,36.181085,-115.277075,,,,,,0
6181,6181,EB Washington before Washngton Oaks,Washington Blvd & Washington Oaks St,36.181156,-115.273512,,,,,,0
6183,6183,WB Vegas before Gleeson,Vegas Dr & Gleeson Way,36.188829,-115.264426,,,,,,0
6184,6184,WB Vegas after Buffalo,Vegas Dr & Buffalo Rd,36.188845,-115.26075,,,,,,0
6185,6185,SB Las Vegas before Cheyenne,Las Vegas Blvd & Cheyenne,36.218133,-115.092902,,,,,,0
6186,6186,SB Las Vegas before Van Der Meer,Las Vegas Blvd & Van Der Meer St,36.211686,-115.10391,,,,,,0
6187,6187,SB Eaker after Lone Mountain,Eaker St & 4721 Eaker St,36.246118,-115.083052,,,,,,0
6188,6188,SB Durango after Desert Inn,Durango Dr & Desert Inn Rd,36.128788,-115.279098,,,,,,0
6189,6189,NB 4th after Las Vegas,4 th St & Las Vegas Blvd,36.154844,-115.150899,,,,,,0
6192,6192,EB Bonneville before 8th,Bonneville Ave & 8 th St,36.16199,-115.141296,,,,,,0
6193,6193,EB Bonneville before 10th,Bonneville Ave & 10 th St,36.161075,-115.139185,,,,,,0
6198,6198,NB Maryland after Bonneville,Maryland Pkwy & Bonneville Ave,36.160557,-115.135979,,,,,,0
6199,6199,EB Carson after Casino Center,Carson Ave & Casino Center Blvd,36.169298,-115.144429,,,,,,0
6201,6201,EB Carson after 4th,Carson Ave & Las Vegas Blvd,36.168351,-115.142251,,,,,,0
6203,6203,NB 4th after Stewart,4th St & Stewart Ave,36.173626,-115.140356,,,,,,0
6206,6206,SDX Nb Gr Centr at LV Prm Outlts-No,Grand Central Pkwy & LV Pemium Outlet,36.163586,-115.156599,,,,,,0
6212,6212,EB Badura before Edmond,Badura Ave & Edmond St,36.064144,-115.212891,,,,,,0
6214,6214,Bonneville Transit Center Bay 2,BTC Bay #2,36.164639,-115.14883,,,,,,0
6215,6215,Bonneville Transit Center Bay 3,BTC Bay #3,36.164402,-115.148981,,,,,,0
6216,6216,Bonneville Transit Center Bay 4,BTC Bay #4,36.164204,-115.149123,,,,,,0
6218,6218,Bonneville Transit Center Bay 6,BTC Bay #6,36.164404,-115.148755,,,,,,0
6220,6220,Bonneville Transit Center Bay 8,BTC Bay #8,36.164811,-115.148503,,,,,,0
6222,6222,Bonneville Transit Center Bay 10,BTC Bay #10,36.164531,-115.148589,,,,,,0
6223,6223,Bonneville Transit Center Bay 11,BTC Bay #11,36.164303,-115.148742,,,,,,0
6224,6224,Bonneville Transit Center Bay 12,BTC Bay #12,36.164124,-115.148861,,,,,,0
6226,6226,Bonneville Transit Center Bay 14,BTC Bay #14,36.164295,-115.148513,,,,,,0
6228,6228,Bonneville Transit Center Bay 16,BTC Bay #16,36.16473,-115.148218,,,,,,0
6230,6230,NB Pacific after Van Wagenen,Pacific Ave & Van Wagenen,36.029033,-114.987462,,,,,,0
6231,6231,NB Rancho before Alexander,Rancho Dr & Alexander Rd,36.23034,-115.223929,,,,,,0
6232,6232,SB Rancho after Jones,Rancho Dr & Jones Blvd,36.230368,-115.224367,,,,,,0
6238,6238,NB Las Vegas after Warm Springs,Las Vegas Blvd & Warm Springs Rd,36.057747,-115.17218,,,,,,0
6239,6239,NB Las Vegas before Arby,Las Vegas Blvd & Arby,36.060072,-115.172188,,,,,,0
6240,6240,EB Reno after Las Vegas,Reno Ave & Las Vegas Blvd,36.097254,-115.171886,,,,,,0
6241,6241,SB Fremont before Charleston,Fremont St & Eastern Ave,36.159067,-115.11724,,,,,,0
6242,6242,SB Boulder after Sahara,Boulder Hwy & Sahara Ave,36.145303,-115.101331,,,,,,0
6243,6243,SB Boulder after Desert Inn,Boulder Hwy & Desert Inn Rd,36.129023,-115.082982,,,,,,0
6245,6245,SB Boulder before Tropicana,Boulder Hwy & Tropicana Ave,36.101742,-115.052293,,,,,,0
6246,6246,SB Boulder after Sunset,Boulder Hwy & Sunset Rd,36.065282,-115.011283,,,,,,0
6247,6247,SB Water after Victory,Water St & Victory,36.035906,-114.986496,,,,,,0
6248,6248,SB College at CSN Henderson Campus,College Dr & CSN,36.007668,-114.963395,,,,,,0
6249,6249,SB NV St at NV St Collg-Dawson Bldg,Nevada St. Dr & Nevada St. Coll.,35.986975,-114.938124,,,,,,0
6250,6250,EB Paradise Hills after Compassion,Paradise Hills & Nevada St. Coll.,35.98362,-114.938967,,,,,,0
6251,6251,NB Water after Victory,Water St & Victory,36.036431,-114.986684,,,,,,0
6252,6252,NB Boulder after Sunset,Boulder Hwy & Sunset Rd,36.066316,-115.01175,,,,,,0
6253,6253,SB Boulder before Lake Mead,Boulder Hwy & Lake Mead,36.04015,-114.983017,,,,,,0
6259,6259,NB Boulder after Racetrack,Boulder Hwy & Racetrack Rd,36.014813,-114.953802,,,,,,0
6261,6261,NB Bouldr at VA SE Prim Care Clinic,Boulder Hwy & Veterans Center,36.017188,-114.956486,,,,,,0
6262,6262,SB Water after Atlantic,Water St & Atlantic Ave,36.032232,-114.982646,,,,,,0
6264,6264,NB Pacific after Horizon,Pacific Ave & Horizon Dr,36.013207,-114.987702,,,,,,0
6265,6265,NB Pacific after Middleton,Pacific Ave & Middleton,36.019251,-114.987678,,,,,,0
6266,6266,NB Pacific after Sherwood,Pacific Ave & Sherwood,36.024726,-114.987661,,,,,,0
6267,6267,WB Lake Mead after Water,Lake Mead & Water St,36.036934,-114.988775,,,,,,0
6268,6268,WB Lake Mead after Basic,Lake Mead & Basic Rd,36.036008,-114.996015,,,,,,0
6271,6271,SB Gibson after Galleria,Gibson Rd & Galleria,36.070184,-115.028962,,,,,,0
6272,6272,SB Gibson before Caption,Gibson & Caption Way,36.067701,-115.028938,,,,,,0
6273,6273,NB Boulder after Broadbent,Boulder Hwy & Covered Wagon RV Park,36.080164,-115.02732,,,,,,0
6274,6274,NB Boulder before Lamb,Boulder Hwy & 4405 Boulder Hwy,36.126466,-115.079438,,,,,,0
6275,6275,NB Town Ctr before Summerlin Pkwy,Town Center & Corporate Crossing,36.185222,-115.308306,,,,,,0
6276,6276,EB Lake Mead after 5th,Lake Mead Blvd & 5th St,36.195743,-115.133412,,,,,,0
6277,6277,EB Harris after Nellis,Harris & Nellis Blvd,36.177694,-115.061388,,,,,,0
6282,6282,EB Stewart after 4th,Stewart Ave & 4th St,36.171786,-115.139844,,,,,,0
6283,6283,SB Fremont after Atlantic,Fremont St & Lowes,36.155875,-115.113259,,,,,,0
6284,6284,SB Boulder before Desert Inn,Boulder Hwy & 4040 Boulder Hwy,36.132462,-115.086861,,,,,,0
6285,6285,SB Boulder before Twain,Boulder Hwy & 4530 Boulder Hwy,36.124882,-115.07832,,,,,,0
6286,6286,SB Boulder before Missouri,Boulder Hwy & South Bend St,36.096932,-115.046871,,,,,,0
6287,6287,SB Boulder before Kentucky,Boulder Hwy & Kentucky,36.091754,-115.041058,,,,,,0
6288,6288,SB Boulder before Tulip Falls,Boulder Hwy & Tulip Falls,36.077765,-115.025322,,,,,,0
6290,6290,WB Bonanza after Page,Bonanza Ave & Page,36.173703,-115.076755,,,,,,0
6293,6293,WB Fremont before 15th,Fremont St & 15th St,36.164316,-115.128992,,,,,,0
6294,6294,EB Charleston before Salem,Charleston Blvd & Salem Dr,36.159076,-115.228704,,,,,,0
6296,6296,WB Carson before 3rd,Carson Ave & 3rd St,36.169028,-115.143423,,,,,,0
6297,6297,WB Warm Springs before Las Vegas,Warm Springs Rd & Las Vegas Blvd,36.057032,-115.170586,,,,,,0
6298,6298,WB Sahara after Paradise,Sahara Ave & Paradise Rd,36.143766,-115.15551,,,,,,0
6299,6299,WB Sahara before Burnham,Sahara Ave & Burnham Ave,36.144477,-115.122802,,,,,,0
6300,6300,WB Sahara after 15th,Sahara Ave & 15th St,36.144451,-115.133237,,,,,,0
6301,6301,WB Sahara before 6th,Sahara Ave & 6th St,36.144067,-115.14622,,,,,,0
6302,6302,WB Sahara before Paseo Del Prado,Sahara Ave & Paseo Del Prado,36.14447,-115.177147,,,,,,0
6303,6303,WB Sahara before Spanish Oaks,Sahara Ave & Spanish Oaks Dr,36.144526,-115.184133,,,,,,0
6304,6304,WB Sahara before Valley View,Sahara Ave & Valley View Blvd,36.144573,-115.190507,,,,,,0
6305,6305,WB Sahara before Mohawk,Sahara Ave & Mohawk St,36.144588,-115.214156,,,,,,0
6306,6306,EB Sahara before Arville,Sahara Ave & Arville St,36.144333,-115.200557,,,,,,0
6307,6307,EB Sahara before Richfield,Sahara Ave & Richfield Blvd,36.144202,-115.182194,,,,,,0
6308,6308,EB Sahara before Teddy,Sahara Ave & Teddy Dr,36.14417,-115.17804,,,,,,0
6309,6309,EB Sahara after Joe W Brown,Sahara Ave & Joe W Brown Dr,36.14359,-115.150966,,,,,,0
6310,6310,EB Sahara after Commercial Center,Sahara Ave & Commercial Ctr Dr,36.143911,-115.141972,,,,,,0
6312,6312,EB Sahara after Hualapai,Sahara Ave & Hualapai Way,36.14425,-115.314785,,,,,,0
6313,6313,EB Sahara before Grand Canyon,Sahara Ave & Grand Canyon Dr,36.144253,-115.307167,,,,,,0
6314,6314,EB Sahara before Crystal Water,Sahara Ave & Crystal Water Way,36.143956,-115.28829,,,,,,0
6315,6315,WB Sahara before Hualapai,Sahara Ave & Hualapai Way,36.144561,-115.314483,,,,,,0
6316,6316,WB Sahara after Las Verdes,Sahara Ave & Las Verdes St,36.144604,-115.194822,,,,,,0
6317,6317,WB Sahara after Cimarron,Sahara Ave & Cimarron Rd,36.144051,-115.270491,,,,,,0
6325,6325,WB Lake Mead before Del Webb,Lake Mead Blvd & Greenspring St,36.205692,-115.295212,,,,,,0
6327,6327,NB Dean Martin before Blue Diamond,Blue Diamond Rd & Dean Martin Dr,36.040575,-115.187917,,,,,,0
6330,6330,WB Bonneville before Promenade,Bonneville Ave & Grand Central Pkwy,36.167015,-115.153444,,,,,,0
6331,6331,WB Alta after Martin L King,Alta Dr & Martin Luther King Blvd,36.166352,-115.161794,,,,,,0
6332,6332,SB Shadow after Alta,Shadow Ln & Alta Dr,36.165631,-115.165518,,,,,,0
6333,6333,NB Shadow before Hastings,Shadow Ln & Hastings Ave,36.160348,-115.165407,,,,,,0
6342,6342,SB Revere after Carey,Revere St & Carey Ave,36.202446,-115.151875,,,,,,0
6343,6343,SB Revere after Balzar,Revere St & Balzar Ave,36.199028,-115.15191,,,,,,0
6344,6344,EB Washington before Sloan,Washington Ave & Sloan Ln,36.181434,-115.044369,,,,,,0
6345,6345,SB Sloan before Bonanza,Sloan Ln & Halehaven Dr,36.178143,-115.043929,,,,,,0
6347,6347,WB Clark after 4th,Clark Ave & Las Vegas Blvd,36.165236,-115.145109,,,,,,0
6348,6348,NB Eastern after Serene,Eastern Ave & Serene Ave,36.021548,-115.11833,,,,,,0
6352,6352,EB Vegas Valley after Cabana,Vegas Valley Dr & Cabana Dr,36.137026,-115.055581,,,,,,0
6353,6353,NB Losee after Craig,Losee Rd & Craig Rd,36.240744,-115.116622,,,,,,0
6354,6354,NB Losee after Washburn,Losee Rd & Washburn Rd,36.254868,-115.116854,,,,,,0
6355,6355,EB Ann after Losee,Ann Rd & Losee Rd,36.263042,-115.116227,,,,,,0
6356,6356,EB Tropical after Statz,Tropical Pkwy & Statz St,36.268884,-115.10714,,,,,,0
6357,6357,NB Pecos after Tropical,Pecos Rd & Tropical Pkwy,36.269725,-115.098564,,,,,,0
6358,6358,NLV VA Medical Ctr On Property Stop,VA Hospital,36.28587,-115.093497,,,,,,0
6359,6359,WB Centennial after Statz,Centennial Pkwy & Statz St,36.276577,-115.108815,,,,,,0
6360,6360,SB Losee after Centennial,Losee Rd & Centennial Pkwy,36.275729,-115.117154,,,,,,0
6361,6361,SB Losee after Ann,Losee Rd & Ann Rd,36.26171,-115.117254,,,,,,0
6362,6362,SB Losee after Washburn,Losee Rd & Washburn Rd,36.253585,-115.117167,,,,,,0
6363,6363,SB Fort Apache after Red Hills,Ft. Apache Rd & 2251 Ft. Apache Rd,36.148592,-115.297341,,,,,,0
6364,6364,SB Nellis before Mohave,Nellis Blvd & Mohave Ave,36.154095,-115.063988,,,,,,0
6366,6366,NB Durango after Boseck,Durango Dr & Boseck Dr,36.163298,-115.277839,,,,,,0
6367,6367,WB Alta after Durango,Alta Dr & Durango Dr,36.166428,-115.278655,,,,,,0
6371,6371,SB Gilespie after Sunset,Gilespie St & Sunset Rd,36.070695,-115.163575,,,,,,0
6372,6372,EB Centennial Ctr after Gr Montcito,Centennial Center Blvd & 6551 Centennial Center Blvd,36.276965,-115.27376,,,,,,0
6373,6373,SB Valley View before Village at VV,Valley View & Village at Valley View Apts.,36.156924,-115.191764,,,,,,0
6374,6374,SB Valley View before Oakey,,36.151819,-115.190893,,,,,,0
6375,6375,SB Coronado Center after Eastern,Coronado Center Dr & Eastern Ave,36.002004,-115.109721,,,,,,0
6376,6376,EB Horizon Ridge after Coronado Ctr,Horizon Ridge & Coronado Center Dr,35.998646,-115.109216,,,,,,0
6377,6377,NB Eastern after Horizon Ridge,Eastern Ave & Horizon Ridge Pkwy,35.999924,-115.10535,,,,,,0
6379,6379,WB Gowan after Berg,,36.225126,-115.113628,,,,,,0
6380,6380,UNLV Transit Center,,36.10403,-115.138594,,,,,,0
6383,6383,WB Sunset after Ward,,36.067425,-115.00755,,,,,,0
6385,6385,WB Galleria before Marks,,36.0716,-115.039677,,,,,,0
6386,6386,NB Stephanie after American Pacific,,36.042365,-115.046497,,,,,,0
6387,6387,EB Paradise Hills before Dawson,Paradise Hills Dr & Dawson Ave,35.986091,-114.928734,,,,,,0
6390,6390,WB Conestoga before Nevada State,Conestoga Way & Nevada State Dr,35.993667,-114.934043,,,,,,0
6391,6391,SB Stephanie at 699 N. Stephanie,Stephanie St & 699 Stephanie St,36.06578,-115.046284,,,,,,0
6392,6392,EB Azure before Tenaya,Azure Dr & Tenaya Way,36.273682,-115.255483,,,,,,0
6393,6393,WB Clark after Maryland,Clark Ave & Maryland Pkwy,36.161382,-115.136163,,,,,,0
6394,6394,WB Clark after 9th,Clark Ave & 9th St,36.162885,-115.139675,,,,,,0
6395,6395,NB Rainbow before Mardon,Rainbow Blvd & Mardon Ave,36.052895,-115.242915,,,,,,0
6396,6396,NB Rainbow after Sunset,Rainbow Blvd & Sunset Rd,36.071132,-115.242325,,,,,,0
6397,6397,EB Bonneville after 4th,Bonneville Ave & Las Vegas Blvd,36.163692,-115.145248,,,,,,0
6398,6398,SB Valley View after Sahara,Valley View Blvd & Sahara Ave,36.143904,-115.190946,,,,,,0
6399,6399,SB Camino Al Norte before Lone Mtn,Camino Al Norte & Lone Mountain Rd,36.247559,-115.154194,,,,,,0
6401,6401,WB Badura after Lindell,Badura Ave & Edmond Rd,36.064135,-115.217117,,,,,,0
6405,6405,WB Warm Springs after Tenaya,Warm Springs Rd & Tenaya Way,36.055806,-115.25277,,,,,,0
6406,6406,WB Warm Springs after Buffalo,Warm Springs Rd & Buffalo Dr,36.055758,-115.262521,,,,,,0
6407,6407,WB Warm Springs after Cimarron,Warm Springs Rd & Cimarron Rd,36.055689,-115.270876,,,,,,0
6408,6408,WB Warm Springs after Gagnier,Warm Springs Rd & Gagnier Blvd,36.055649,-115.275685,,,,,,0
6409,6409,WB Warm Springs after Durango,Warm Springs Rd & Durango Dr,36.055687,-115.279825,,,,,,0
6410,6410,WB Warm Springs after Liberty Bell,Warm Springs Rd & Liberty Bell St,36.055606,-115.284221,,,,,,0
6411,6411,WB Warm Springs after El Capitan,Warm Springs Rd & El Capitan Way,36.055569,-115.288619,,,,,,0
6412,6412,WB Warm Springs before Quarterhorse,Warm Springs Rd & Quarterhorse Ln,36.055629,-115.29256,,,,,,0
6413,6413,NB Fort Apache after Warm Springs,Warm Springs Rd & Plushtone St,36.056087,-115.29728,,,,,,0
6414,6414,NB Fort Apache before Arby,Fort  Apache Rd & Arby Ave,36.058908,-115.29737,,,,,,0
6415,6415,NB Fort Apache before Maule,Fort  Apache Rd & Maule Ave,36.062344,-115.297464,,,,,,0
